Week_Ended,A_Note_ Issued,A1_Notes_in_Circulation,A2_Notes_Held_in_Banking_Department,B_Deposits,B1_Deposits_Central_Government,B2_Deposits_Market Stabilisation_Scheme,B3_Deposits_State_Governments,B4_Deposits_Scheduled_Commercial_Banks,B5_Deposits_Scheduled State_Cooperative_Banks,B6_Deposits_Other_Banks,B7_Deposits_Others,C_Other_Liabilities,D_Total_Liabilities_OR_Assets,D1_Foreign_Currency_Assets,D2_Gold,D3_Rupee_Securities,E_Loans_and_Advances,E1_Loans_Central_Government,E2_Loans_State_Governments,E3_Loans_NABARD,E4_Loans_Scheduled_Commercial_Banks,E5_Loans_Scheduled State_Cooperative_Banks,E6_Loans_Others,F_Investments,G_Other_Assets,A_Note_ Issued_ratio,A1_Notes_in_Circulation_ratio,A2_Notes_Held_in_Banking_Department_ratio,B_Deposits_ratio,B1_Deposits_Central_Government_ratio,B2_Deposits_Market Stabilisation_Scheme_ratio,B3_Deposits_State_Governments_ratio,B4_Deposits_Scheduled_Commercial_Banks_ratio,B5_Deposits_Scheduled State_Cooperative_Banks_ratio,B6_Deposits_Other_Banks_ratio,B7_Deposits_Others_ratio,C_Other_Liabilities_ratio,D_Total_Liabilities_OR_Assets_ratio,D1_Foreign_Currency_Assets_ratio,D2_Gold_ratio,D3_Rupee_Securities_ratio,E_Loans_and_Advances_ratio,E1_Loans_Central_Government_ratio,E2_Loans_State_Governments_ratio,E3_Loans_NABARD_ratio,E4_Loans_Scheduled_Commercial_Banks_ratio,E5_Loans_Scheduled State_Cooperative_Banks_ratio,E6_Loans_Others_ratio,F_Investments_ratio,G_Other_Assets_ratio,A,B,C,D,E,F,G,A_to_B,A_to_C,A_to_D,A_to_E,A_to_F,A_to_G,B_to_A,B_to_C,B_to_D,B_to_E,B_to_F,B_to_G,C_to_A,C_to_B,C_to_D,C_to_E,C_to_F,C_to_G,D_to_A,D_to_B,D_to_C,D_to_E,D_to_F,D_to_G,E_to_A,E_to_B,E_to_C,E_to_D,E_to_F,E_to_G,F_to_A,F_to_B,F_to_C,F_to_D,F_to_E,F_to_G,G_to_A,G_to_B,G_to_C,G_to_D,G_to_E,G_to_F
29-04-2011,968963.0,968947.0,16.0,372490.0,100.0,,42.0,352788.0,3949.0,3696.0,11915.0,393535.0,1747588.0,1252790.0,105582.0,340607.0,38198.0,35399.0,315.0,,2115.0,30.0,339.0,1320.0,7790.0,0.5,0.49999174375079336,8.256249206626052e-06,0.5,0.0001342317914574888,,5.6377352412145296e-05,0.47355365244704556,0.0053008134446562325,0.004961207012268785,0.01599371795215979,1.0,0.5070517996603577,0.36348923435987174,0.03063396127218766,0.09882500470758293,0.5,0.46336195612335723,0.004123252526310278,,0.02768469553379758,0.00039269071679145503,0.004437405099743442,1.0,1.0,1937926.0,744980.0,393535.0,3446567.0,76396.0,1320.0,7790.0,2.601312786920454,4.92440570724332,0.5622771877059114,25.366851667626577,1468.1257575757577,248.77098844672656,0.3844212833720173,1.8930463618229636,0.21615131810871513,9.751557673176606,564.3787878787879,95.63286264441592,0.203070189470599,0.5282490805122285,0.11418173504243498,5.151251374417509,298.13257575757575,50.517971758664956,1.778482253708346,4.626388627882628,8.757968160392341,45.11449552332583,2611.035606060606,442.43478818998716,0.03942152589933775,0.10254771940186314,0.19412758712693914,0.022165824717755377,57.875757575757575,9.806931964056483,0.0006811405595466494,0.0017718596472388521,0.0033542124588664284,0.0003829897982543209,0.01727839153882402,0.16944801026957637,0.00401976133247606,0.010456656554538377,0.019794935647401122,0.0022602200972736057,0.10196868946018116,5.901515151515151
29-04-2016,1697991.93,1697978.8,13.13,489715.04,100.92,,42.48,398271.71,3587.5,22625.42,65087.02,986916.18,3174623.44,2275550.89,133430.0,647102.78,96458.6,,1839.38,,88650.0,,5969.22,2320.0,19761.0,0.5,0.4999961336683149,3.866331685098174e-06,0.4999999948949904,0.00010303951351954075,,4.337216145769015e-05,0.40663617961747534,0.003662844379224657,0.023100597205462616,0.06645397222786978,1.0,0.5095125455190911,0.36521551243322686,0.021414904864626192,0.10385703718305578,0.5,,0.00953455679431383,,0.4595235676238303,,0.030941875581855842,1.0,1.0,3395983.86,979430.09,986916.18,6230707.11,192917.2,2320.0,19761.0,3.4673060330421337,3.4410053546796644,0.5450398807142773,17.6033233946999,1463.7861465517242,171.85283437073022,0.288408346557925,0.9924146648401285,0.15719405080493343,5.076945394189838,422.1681422413793,49.56379181215525,0.29061274160472605,1.0076433122449813,0.15839553401828899,5.115750073088351,425.3949051724138,49.9426233490208,1.8347281279481702,6.36156390702679,6.31330931265105,32.29731257762398,2685.6496163793104,315.3032290875968,0.05680745490939996,0.19696883112913144,0.19547475652896887,0.03096232844750104,83.15396551724139,9.762522139567837,0.0006831599017081313,0.0023687244487250745,0.002350756879880113,0.00037234939133577727,0.01202588468005963,0.11740296543697182,0.005818932248988958,0.020176018892782845,0.020022977027289186,0.0031715501388734028,0.10243254619080103,8.517672413793104
29-04-2022,3182334.31,3182321.37,12.94,1654833.35,100.45,,42.47,740234.22,7650.31,42559.11,864246.79,1237355.0,6074522.31,4098553.67,317972.43,1462692.15,187500.71,0.01,4379.68,23010.1,94306.0,,65804.92,2063.61,5739.58,0.5,0.499997966901221,2.0330987789903192e-06,0.5,3.0350488162448502e-05,,1.283210783732392e-05,0.22365823724787753,0.002311504659970746,0.012859031998599738,0.2611280434975522,1.0,0.5081691609007113,0.3428678788390903,0.02660024520391632,0.12236271505628192,0.5,2.6666565689271258e-08,0.011679102441798756,0.06136003431667005,0.25148171438924155,,0.175479122185724,1.0,1.0,6364668.62,3309666.7,1237355.0,11953740.56,375001.42,2063.61,5739.58,1.9230542519583618,5.1437692658937815,0.5324415891455486,16.972385384567346,3084.240055049161,1108.9084253551655,0.5200061303427295,2.674791551333288,0.27687289040511015,8.825744446514364,1603.8237360741614,576.639179173389,0.19440996442639616,0.373860908713255,0.10351195040491994,3.2996008388448237,599.6069993845736,215.5828475254287,1.878140288786944,3.611765668126038,9.660720294499153,31.87652078757462,5792.635507678292,2082.6855902348257,0.05891923718096104,0.11330488958299033,0.30306696138133354,0.03137105227587439,181.72107132646187,65.33603852546702,0.0003242289776902792,0.0006235099141554042,0.0016677590505554188,0.00017263299212844888,0.005502939162203706,0.35954024510504257,0.0009017877194681033,0.0017341867082869703,0.004638587955760473,0.00048014928642553707,0.015305488709882752,2.7813298055349605
29-05-2009,709364.0,709339.0,25.0,282510.0,101.0,39890.0,41.0,216462.0,3028.0,9933.0,13055.0,379037.0,1370911.0,1190318.0,45417.0,94897.0,18511.0,6114.0,,,410.0,10.0,11977.0,2750.0,19018.0,0.5,0.4999823785813771,1.7621418622879088e-05,0.5,0.00017875473434568687,0.07059927082227178,7.256380305121942e-05,0.38310502283105025,0.0053591023326607905,0.017579908675799085,0.02310537680082121,1.0,0.5074548137860475,0.440606719937458,0.016811503648100364,0.035126962628394216,0.5,0.16514504888984927,,,0.011074496245475664,0.00027010966452379665,0.32351034520015126,1.0,1.0,1418728.0,565020.0,379037.0,2701543.0,37022.0,2750.0,19018.0,2.5109341262256204,3.742980236757889,0.525154698629635,38.3212144130517,515.901090909091,74.59922178988327,0.3982581580119656,1.4906724145663879,0.20914714294756737,15.26173626492356,205.4618181818182,29.709748659165,0.2671667860224088,0.6708382004176844,0.14030389299744628,10.23815569121063,137.83163636363636,19.93043432537596,1.9042008052283455,4.781322785034158,7.127385980788155,72.97128734266111,982.3792727272727,142.05189820170364,0.02609520641024918,0.06552334430639624,0.09767384186768047,0.013704020258052528,13.462545454545454,1.9466820906509623,0.0019383560485166994,0.004867084350996425,0.007255228381398122,0.0010179367864957174,0.07428015774404408,0.144599852771059,0.013404965574796578,0.03365898552263637,0.05017452122088345,0.007039680656572929,0.5136945599913565,6.915636363636364
29-05-2015,1491906.67,1491893.58,13.09,527618.6,100.81,,42.47,370886.91,3272.18,19952.28,133363.95,855547.66,2875072.93,2112228.94,122932.67,520989.21,102285.81,,349.67,,96766.35,,5169.79,1320.0,15316.31,0.5,0.4999956129963546,4.3870036454760275e-06,0.5,9.55330232861389e-05,,4.024687529969565e-05,0.35147255043700126,0.0031008952300013684,0.018907862611363586,0.12638291182304795,1.0,0.5105591710860362,0.37509234826621835,0.021830542606302936,0.0925179380414426,0.49999999999999994,,0.0017092791267918784,,0.47301942468852715,,0.025271296184680943,1.0,1.0,2983813.34,1055237.2,855547.66,5631223.75,204571.62000000002,1320.0,15316.31,2.827623343832079,3.487606219389344,0.5298694337975826,14.585666086038716,2260.464651515151,194.81280674000462,0.35365389176790796,1.2334055124410017,0.18739038739137295,5.158277575354782,799.4221212121212,68.89630726983196,0.2867296182810149,0.8107633620194589,0.15192926049155833,4.1821424692242255,648.1421666666666,55.85860171281465,1.8872573811872562,5.336453026864482,6.582010580217121,27.526905980409204,4266.078598484848,367.66190746988013,0.0685604616272679,0.19386316176116614,0.23911189237546393,0.036328092983341324,154.97850000000003,13.35645596099844,0.00044238692223287667,0.0012509035883117086,0.0015428713813558908,0.00023440730800298958,0.006452507928519116,0.08618263798525885,0.005133132758230781,0.014514566014162502,0.01790234573255685,0.0027198901482115676,0.07487016038686108,11.603265151515151
29-05-2020,2590168.83,2590152.8,16.04,1170866.97,100.53,,42.48,435221.86,5619.36,28131.74,701751.0,1468659.0,5229694.96,3469639.0,247131.0,1172527.0,325611.54,,7186.57,22000.0,291023.11,,5401.86,1964.0,12822.0,0.49999999903481196,0.4999969046419323,3.096323255700048e-06,0.5,4.292972753343619e-05,,1.8140404114397384e-05,0.18585452965677218,0.002399657751042375,0.012013209323002767,0.29967153313753486,1.0,0.5168197564216663,0.342883857771145,0.024422491981108362,0.11587389382608027,0.5,,0.011035496469197622,0.03378258645255632,0.44688697151212764,,0.008294945566118449,1.0,1.0,5180337.67,2341733.94,1468659.0,10118991.96,651223.08,1964.0,12822.0,2.212180291498017,3.5272569534520946,0.5119420679923141,7.954782054100417,2637.6464714867616,404.01947200124783,0.4520427217633479,1.5944708335971793,0.23141968580040256,3.595901330769788,1192.3288900203665,182.6340617688348,0.2835064224684025,0.6271673202977107,0.14513886420757666,2.25523180167386,747.7897148676171,114.5421151146467,1.9533460180791653,4.321153563670859,6.8899533247676965,15.538441850064652,5152.236232179226,789.1898268600843,0.12571054658682124,0.27809439359280924,0.4434133995706287,0.0643565171881014,331.5799796334012,50.789508656995785,0.000379125864974744,0.0008386947664942671,0.0013372743434657058,0.0001940904793445453,0.0030158636269463916,0.15317423178911246,0.0024751282284654623,0.005475429885941697,0.008730413254540366,0.0012671222638267615,0.019689105613394417,6.5285132382892055
29-06-2007,507364.0,507347.0,18.0,304389.0,101.0,81137.0,41.0,199587.0,2598.0,9185.0,11740.0,173768.0,985521.0,839913.0,28147.0,90996.0,49554.0,15159.0,,,1266.0,10.0,83.0,2750.0,7197.0,0.4999995072576028,0.49998275401609693,1.773872630032255e-05,0.5,0.00016590612669971648,0.13327846932707818,6.734803163057798e-05,0.32784857534273576,0.004267565516493697,0.015087601720167286,0.01928453393519477,1.0,0.5068048218198611,0.43192581214320647,0.014474613244937073,0.04679475279199538,0.75,0.22943152924082819,,,0.019160915365056302,0.00015135004237801187,0.0012562053517374985,1.0,1.0,1014729.0,608778.0,173768.0,1944577.0,66072.0,2750.0,7197.0,1.6668292875235307,5.839561944661848,0.5218250550119641,15.35792771521976,368.9923636363636,140.99333055439766,0.599941462203209,3.5033953317066433,0.31306448651814767,9.213857609880131,221.3738181818182,84.5877448937057,0.17124572176413605,0.2854373843995677,0.08936030818013378,2.6299794163942365,63.18836363636364,24.14450465471724,1.91635106516124,3.194230080587669,11.190650752727775,29.431181135730718,707.1189090909091,270.19271918855077,0.0651129513397173,0.10853217429013531,0.38023111274803184,0.03397756941483932,24.02618181818182,9.180491871613173,0.0027100831847715005,0.004517246024002181,0.01582569863265964,0.001414189306980387,0.041621261653953266,0.38210365430040294,0.007092534065745632,0.011822043503543163,0.04141729202154597,0.003701061979031944,0.10892662549945514,2.617090909090909
29-06-2012,1103754.99,1103746.09,8.9,354765.65,100.95,,42.47,325429.99,3357.82,14671.09,11163.33,726677.56,2185198.19,1450722.32,145055.68,567094.54,10420.03,,382.5,,7071.28,39.0,2927.25,1320.0,10585.41,0.5,0.49999596830814785,4.031691852192668e-06,0.5,0.00014227702146473313,,5.98564150728798e-05,0.4586548754085972,0.004732448025901042,0.02067715687806866,0.015733386250895483,1.0,0.5025673052931224,0.33364735996371425,0.033360929250569014,0.13042440549259418,0.5,,0.018354073836639624,,0.33931188297922366,0.001871395763735805,0.1404626474204009,1.0,1.0,2207509.98,709531.3,726677.56,4348070.73,20840.06,1320.0,10585.41,3.1112228311844734,3.0378122313285685,0.5076987282587282,105.92627756350029,1672.3560454545454,208.5426998103994,0.3214170293354688,0.9764045830725804,0.1631830170343158,34.04650946302458,537.5237121212122,67.029175062657,0.3291842694183426,1.0241656146811282,0.16712643494647106,34.86926429194542,550.5133030303031,68.64897627961506,1.969672060100947,6.128088683332223,5.9834938758807965,208.64002934732434,3293.992977272728,410.7607291545628,0.00944052810125914,0.02937158656707604,0.028678551736206082,0.0047929441111000505,15.787924242424243,1.9687532178725247,0.0005979587915611598,0.0018603830444125578,0.0018164865308349413,0.00030358291802672673,0.06333954892644263,0.12469994076752813,0.004795181039226831,0.014918876728905404,0.014566859612398102,0.0024345073153858284,0.507935677728375,8.01925
29-06-2018,1917436.09,1917427.33,8.76,617725.44,100.9,,42.49,492212.87,3686.08,29302.64,92380.45,1030700.0,3565861.0,2634736.0,144149.0,632783.0,124027.9,25322.0,643.3,,91826.0,,6236.6,3370.0,26795.0,0.5000000000000001,0.4999977156996143,2.284300385730197e-06,0.5000000040471054,8.167058881103058e-05,,3.439230246363419e-05,0.3984074817965039,0.002983590921749887,0.02371817504972901,0.07477468529363696,1.0,0.511049255402593,0.3776030167699769,0.020659032732074634,0.09068869509535539,0.5,0.10208187028886243,0.002593368105079583,,0.370182837893732,,0.02514192371232602,1.0,1.0,3834872.1799999997,1235450.87,1030700.0,6977529.0,248055.8,3370.0,26795.0,3.104026451492967,3.720648277869409,0.549603187604093,15.459715838129968,1137.9442670623143,143.11894681843626,0.3221622030698296,1.1986522460463764,0.17706137373273548,4.980536113245488,366.60263204747775,46.10751520806121,0.2687703661612002,0.8342703259418158,0.1477170499757149,4.155113486562298,305.84569732937683,38.46613174099645,1.8194945417972186,5.647759186085643,6.76969923353061,28.12886858521349,2070.4833827893176,260.4041425639112,0.06468424196605166,0.20078159805739582,0.24066731347627823,0.035550665572296435,73.60706231454006,9.25754058593021,0.0008787776598071647,0.002727749101022528,0.0032696225865916366,0.000482979003025283,0.013585652905515614,0.12576973315917148,0.006987195072561715,0.021688438326972887,0.025996895313864364,0.0038401846842915305,0.10802005032738603,7.951038575667655
29-07-2005,372200.0,372193.0,8.0,206665.0,100.0,68765.0,41.0,113084.0,2324.0,5991.0,16360.0,103576.0,682441.0,585319.0,19375.0,58891.0,9702.0,,729.0,2416.0,,2.0,87.0,3973.0,11649.0,0.49999932831901084,0.49998992478516285,1.074689582630867e-05,0.5,0.00024193743497931435,0.1663682771635255,9.919434834151888e-05,0.27359252897200786,0.005622625988919265,0.014494471729610723,0.03958096436261583,1.0,0.5070043223533572,0.4348496982970611,0.014394224182890969,0.043751755166690685,0.75,,0.056354359925788494,0.18676561533704392,,0.00015460729746444033,0.006725417439703154,1.0,1.0,744401.0,413330.0,103576.0,1346026.0,12936.0,3973.0,11649.0,1.8009846853603657,7.187002780566926,0.5530361226306179,57.54491341991342,187.36496350364965,63.90256674392652,0.5552518064860203,3.990596277129837,0.3070743061426748,31.95191713048856,104.03473445758873,35.48201562365868,0.13914006026321835,0.25058911765417463,0.07694947943056078,8.006802721088436,26.069972313113517,8.891406987724269,1.8082001501878693,3.256540778554666,12.99553950722175,104.05272108843538,338.7933551472439,115.54863078375826,0.01737773055114112,0.0312970265889241,0.12489379779099405,0.009610512724122713,3.255977850490813,1.1104815864022664,0.005337177139740543,0.009612174291728158,0.03835830694369352,0.002951651751154881,0.3071273964131107,0.3410593183964289,0.01564882368508371,0.028183291800740327,0.11246813933729821,0.008654364774528873,0.9005102040816326,2.9320412786307575
29-07-2011,963168.0,963156.0,12.0,377764.0,101.0,,42.0,359821.0,3684.0,3175.0,10941.0,411961.0,1765894.0,1264787.0,111940.0,346113.0,28895.0,25983.0,17.0,,2396.0,,499.0,1320.0,12839.0,0.5,0.4999937705571614,6.229442838632512e-06,0.5,0.00013368134602556093,,5.5590262703698606e-05,0.4762510456263699,0.004876060185724421,0.00420235914486293,0.014481263434313487,1.0,0.5061704331714599,0.36253466157064423,0.03208613783681989,0.09920876742107596,0.5,0.4496106592836131,0.00029416854127011595,,0.041460460287246925,,0.008634711887869873,1.0,1.0,1926336.0,755528.0,411961.0,3488734.0,57790.0,1320.0,12839.0,2.549655340371237,4.676015448064258,0.5521590353406135,33.33337947741824,1459.3454545454545,150.03785341537503,0.39220987408219543,1.8339794300916834,0.21656222572428852,13.073680567572245,572.369696969697,58.846327595607136,0.2138572917704907,0.5452623860399615,0.11808323592455028,7.12858626059872,312.09166666666664,32.086688994469974,1.81107241934948,4.617610465793458,8.46860261044128,60.36916421526215,2642.980303030303,271.7294181789859,0.029999958470381075,0.07648955432492244,0.14028026924878811,0.016564748129264083,43.78030303030303,4.501129371446375,0.0006852387122495764,0.001747122542116242,0.0032041868040906785,0.00037836074633377034,0.022841322028032532,0.1028117454630423,0.006664984717100236,0.016993413877447294,0.031165571498272895,0.0036801315319539983,0.2221664647862952,9.726515151515152
29-07-2016,1701128.63,1701111.0,12.42,501750.02,100.95,,42.46,402534.8,3560.9,23005.44,72505.46,990935.0,3193811.63,2301302.28,139129.75,703027.0,32605.62,,1230.09,,26116.0,,5259.53,2320.0,15428.0,0.500000765669316,0.499995583807496,3.6505231880160084e-06,0.5000000049825609,0.00010059790431695353,,4.2311907055946976e-05,0.40113083006086203,0.003548480212800791,0.022925201108364688,0.07225257382403866,1.0,0.5039727354804189,0.36313776126456304,0.021954206702605946,0.11093529655241204,0.5,,0.018863159173173213,,0.4004831068999761,,0.08065373392685064,1.0,1.0,3402252.05,1003500.03,990935.0,6337270.66,65211.24,2320.0,15428.0,3.390385598693006,3.4333755998122983,0.5368639328401352,52.17278570381425,1466.4879525862068,220.5245041483018,0.29495170118275044,1.0126799739639836,0.15834893029485977,15.388451898783094,432.54311637931033,65.04407765102411,0.2912585503475558,0.9874787945945552,0.1563662108129054,15.195769931686623,427.1271551724138,64.22964739434794,1.8626693633706535,6.315167384698533,6.395243542714709,97.18064953219722,2731.582181034483,410.7642377495463,0.01916708081636691,0.06498379476879537,0.06580778759454455,0.01029011438813945,28.108293103448275,4.226810992999741,0.0006819012718355186,0.002311908251761587,0.0023412231882010423,0.0003660881986063066,0.0355766889266329,0.15037593984962405,0.004534643457706198,0.015374189874214553,0.015569134201536933,0.002434486520731939,0.23658498136210876,6.65
29-07-2022,3156113.67,3156104.0,10.01,1543010.44,100.79,,42.47,834456.52,8139.92,49448.61,650822.13,1336038.78,6035162.5,4079284.11,314273.7,1437623.71,193753.21,,6083.41,9668.06,94387.0,,83614.74,2063.6,8164.17,0.4999999730681451,0.4999984411208691,1.5858109858293326e-06,0.5,3.2660180834550936e-05,,1.376205853798371e-05,0.2703988574438939,0.002637674959606884,0.01602342042481579,0.2108936249323109,1.0,0.5085949379040504,0.34376924376409573,0.02648445885862662,0.12115135947322721,0.5,,0.015698862485942815,0.024949418902530697,0.24357531934567692,,0.2157763992658496,1.0,1.0,6312227.68,3086020.88,1336038.78,11866344.02,387506.42,2063.6,8164.17,2.045426108717709,4.724584177114978,0.5319437620686813,16.28934994160871,3058.8426439232408,773.1622050986199,0.4888956857145558,2.309828820986768,0.26006501031814855,7.96379290954715,1495.4549718937778,377.9956664302679,0.2116588386431587,0.43293251470158556,0.11259059890292984,3.4477848908929047,647.4310816049623,163.64661441395756,1.8798979728817387,3.845192395457804,8.881736217267585,30.62231593479148,5750.312085675519,1453.4660620736706,0.061389803987551984,0.12556830788520135,0.2900412965557781,0.03265592328579734,187.78175033921303,47.46427622158774,0.0003269210340017393,0.0006686928184361474,0.0015445659444106854,0.0001739036047262685,0.005325331126126891,0.2527629875419057,0.0012933896579598663,0.0026455329751365777,0.006110728312841338,0.0006880105604758963,0.021068476749365857,3.956275440976934
29-08-2008,601725.0,601704.0,21.0,516735.0,100.0,173658.0,41.0,311217.0,4289.0,15368.0,12062.0,282117.0,1400579.0,1252904.0,38064.0,84404.0,2170.0,,,,2087.0,2.0,81.0,2750.0,20287.0,0.5,0.49998255016826626,1.7449831733765423e-05,0.5,9.676139607342254e-05,0.16803390519318412,3.9672172390103246e-05,0.30113791401782347,0.004150096277589093,0.014870291348563576,0.011671359594376228,1.0,0.504540245847279,0.45134226072434275,0.013712057597558459,0.03040543583081978,0.5,,,,0.48087557603686637,0.0004608294930875576,0.018663594470046084,1.0,1.0,1203450.0,1033470.0,282117.0,2775951.0,4340.0,2750.0,20287.0,1.1644750210456036,4.265783345207839,0.43352710476517775,277.2926267281106,437.6181818181818,59.32124020308572,0.8587560762806931,3.663267367794213,0.372294035449473,238.1267281105991,375.80727272727273,50.942475476906395,0.23442353234450952,0.2729803477604575,0.10162895526614123,65.00391705069124,102.588,13.906294671464485,2.3066608500560886,2.686048941914134,9.83971543721222,639.6200460829493,1009.4367272727272,136.83398235323114,0.003606298558311521,0.0041994445895865385,0.01538368832789233,0.0015634281729036284,1.5781818181818181,0.21393010302163948,0.002285097012754996,0.00266093839201912,0.009747728779194447,0.00099065149204723,0.6336405529953917,0.13555478878099275,0.016857368399185675,0.019629984421415232,0.07190988136127918,0.007308126116058965,4.67442396313364,7.377090909090909
29-08-2014,1320676.0,1320663.57,12.44,414140.57,4782.26,,218.23,359539.46,3470.63,18075.09,28054.9,833611.64,2568428.22,1780495.81,127563.59,539694.05,98664.5,,716.33,,87184.65,35.01,10728.51,1320.0,20690.27,0.49999999810703,0.4999952921837177,4.7097092522703925e-06,0.5,0.005773715914864366,,0.00026347334191383374,0.43407901331666204,0.004190159394429771,0.02182240923655463,0.03387122879557538,1.0,0.5120285485991978,0.3549504238748993,0.02543041667787124,0.10759061084803176,0.5,,0.0036301303913768377,,0.4418238069417065,0.00017741943657546532,0.054368643230341206,1.0,1.0,2641352.0100000002,828281.14,833611.64,5016181.67,197329.0,1320.0,20690.27,3.1889558779522615,3.1685642129469307,0.5265662577168981,13.385523719270864,2001.0242500000002,127.66155347416927,0.3135822627442981,0.9936055355465047,0.16512183857966214,4.19746281590643,627.4857121212121,40.03239880388221,0.3156003580151363,1.0064356167762072,0.16618449945414357,4.224476078021984,631.5239696969697,40.290031981216295,1.8990962397321665,6.056134116490929,6.017408382157427,25.42039776211302,3800.137628787879,242.44157616116175,0.07470757371714344,0.23823915633283646,0.2367157445162354,0.039338487515345515,149.49166666666667,9.53728491701655,0.0004997440685688841,0.0015936617849345211,0.0015834711712998633,0.0002631483640025342,0.006689336083393723,0.06379810413300552,0.00783321190120358,0.02497976713558877,0.024820034902583655,0.004124705076720238,0.10485164370163534,15.67444696969697
29-08-2025,3763891.8,3763879.0,13.0,1737992.0,101.0,,42.0,959655.0,8031.0,53147.0,717016.0,2399650.0,7901534.0,5183422.52,765603.0,1765179.26,165350.0,,19623.0,,1950.0,,143777.0,2063.6,19917.17,0.49999998671587775,0.4999982863482344,1.7269358878239835e-06,0.5,2.9056520398252696e-05,,1.2082909472540725e-05,0.2760815354731207,0.0023104249041422517,0.015289771184217189,0.20627712900864906,1.0,0.5059980902165169,0.33193578562153686,0.04902765157550874,0.11303847258643757,0.5,,0.05933776837012398,,0.005896583005745389,,0.43476564862413064,1.0,1.0,7527783.8,3475984.0,2399650.0,15615738.78,330700.0,2063.6,19917.17,2.165655480577586,3.1370340674681723,0.48206389118401993,22.76318052615664,3647.8890288815664,377.9544885141815,0.4617539627001509,1.448537911778801,0.22259491202887555,10.510988811611732,1684.4272145764685,174.52198279173197,0.3187724387089863,0.6903512789471988,0.15366868220627344,7.256274569095857,1162.8464818763327,120.48147402467319,2.0744138241589773,4.492465667275798,6.5075068364136435,47.220256365285756,7567.231430509789,784.0340158767536,0.043930592161799335,0.09513852768021948,0.13781176421561478,0.021177352199535194,160.2539251792983,16.603764490637978,0.00027413114600873635,0.0005936736187508343,0.0008599587439834976,0.00013214872693970614,0.006240096764439068,0.10360909707553835,0.002645821204376247,0.005729937191885808,0.008300031254557956,0.0012754548651588036,0.06022730571514968,9.651662143826323
29-09-2006,442978.0,442960.0,18.0,217459.0,14921.0,42064.0,41.0,140347.0,1816.0,6368.0,11902.0,178354.0,838791.0,727733.0,28506.0,67743.0,14622.0,,242.0,2945.0,1430.0,,257.0,3973.0,5963.0,0.5,0.4999796829639395,2.0317036060481558e-05,0.5,0.03430761660818821,0.0967170823005716,9.427064412142059e-05,0.3226976119636345,0.004175499749378044,0.01464184053085869,0.027366078203247508,1.0,0.5044531033400229,0.43766226658720103,0.017143650997460267,0.04074097907531575,0.75,,0.012412802626179728,0.15105662700041034,0.0733483791546984,,0.013182191218711531,1.0,1.0,885956.0,434918.0,178354.0,1662773.0,19496.0,3973.0,5963.0,2.037064458127739,4.967401908563867,0.5328183702766403,45.44296265900697,222.9942109237352,148.5755492201912,0.4909024827418066,2.438509929690391,0.26156186081924593,22.308063192449733,109.4684117795117,72.93610598691933,0.20131248052950712,0.4100864990641914,0.10726298779207985,9.148235535494461,44.891517744777246,29.910112359550563,1.8768121667441724,3.8231873594562655,9.32288033910089,85.2879052113254,418.51824817518246,278.8483984571524,0.022005607501952695,0.04482684092173697,0.10931069670430717,0.011724991926137844,4.907123080795369,3.2694952205265806,0.004484421348238513,0.009135055343765951,0.02227592316404454,0.0023893820744022186,0.20378539187525646,0.6662753647492873,0.006730582557147307,0.013710630509659292,0.03343350864012021,0.0035861780291116105,0.3058576118178088,1.5008809463881199
29-09-2017,1563267.45,1563250.92,16.52,889026.06,2891.0,94673.0,42.47,453405.53,3517.44,27553.32,306943.31,904304.0,3356597.45,2475565.0,132459.97,694241.0,46252.59,,1636.48,,40530.0,,4086.11,3370.0,4708.0,0.5000000015992145,0.49999471459600436,5.2838047810814604e-06,0.499999997187934,0.001625936580385863,0.0532453455118889,2.3885688885848355e-05,0.25500125803398127,0.001978254709551176,0.015496351054679143,0.17262897123269383,1.0,0.5040796361610913,0.3717699018370916,0.019892279154150306,0.10425818284766682,0.49999999999999994,,0.017690684997315825,,0.43813762645508064,,0.04417168854760349,1.0,1.0,3126534.89,1778052.1300000001,904304.0,6658863.42,92505.18000000001,3370.0,4708.0,1.7584045131455173,3.4573936309028825,0.4695298120411066,33.79848447405864,927.7551602373887,664.0898237043331,0.5686973574761547,1.966210621649357,0.26702036336405294,19.22110880709599,527.6119080118694,377.6661278674597,0.2892352178420756,0.5085925124141326,0.13580455746905828,9.775712019586361,268.33946587537093,192.07816482582837,2.129790216414313,3.7450327285960956,7.363523129390116,71.98368156248114,1975.9238635014838,1414.3720093457944,0.029587125445448014,0.052026134914278356,0.10229433907181656,0.013892037449237848,27.44960830860534,19.64850892098556,0.001077870587908264,0.0018953325063647036,0.0037266229055715775,0.0005060923745452043,0.03643039233046192,0.715802888700085,0.0015058203940273315,0.002647841376844221,0.005206213839593765,0.0007070275665753181,0.05089444720825363,1.3970326409495548
