Week_Ended,A_Note_Issued,A1_Notes_in_Circulation,A2_Notes_Held_in_Banking_Department,B_Deposits,B1_Deposits_Central_Government,B2_Deposits_Market Stabilisation_Scheme,B3_Deposits_State_Governments,B4_Deposits_Scheduled_Commercial_Banks,B5_Deposits_Scheduled State_Cooperative_Banks,B6_Deposits_Other_Banks,B7_Deposits_Others,C_Other_Liabilities,D_Total_Liabilities_OR_Assets,D1_Foreign_Currency_Assets,D2_Gold,D3_Rupee_Securities,E_Loans_and_Advances,E1_Loans_Central_Government,E2_Loans_State_Governments,E3_Loans_NABARD,E4_Loans_Scheduled_Commercial_Banks,E5_Loans_Scheduled State_Cooperative_Banks,E6_Loans_Others,F_Investments,G_Other_Assets
12-05-2023,3458140.34,3458128.53,11.81,1169961.07,100.69,,42.47,848714.41,7336.31,52228.63,261538.56,1657324.31,6285426.34,4378696.46,380870.36,1420499.67,98737.14,0.01,12450.63,0,28353.41,,57933.09,2063.61,4559.1
05-05-2023,3445465.21,3445450.36,14.85,1193540.83,100.09,,42.49,837756.43,7874.62,52807.66,294959.55,1638468.13,6277474.18,4330445.55,378914.42,1419796.64,141813.58,0,15454.53,0.01,41931.41,,84427.63,2063.6,4440.4
28-04-2023,3424815.65,3424800.62,15.03,1219179.71,100.1,,42.48,890422.85,7730.19,52935.09,267948.99,1600038.25,6244033.6,4278387.81,373647.83,1416048.68,169502.15,4666,4538.17,0,73004.34,,87293.63,2063.6,4383.54
21-04-2023,3425130.29,3425117.82,12,1165282.66,100.63,,42.51,838212.35,7273.35,52094.52,267559.3,1613010.53,6203423.48,4251305.38,378926.26,1413576.69,153913.29,3145,3146.44,0,36550.34,,111071.51,2063.6,3638.26
14-04-2023,3407985.41,3407972.91,12.6,1288281.45,100.73,,42,842161.78,7087.29,52514,386375.65,1620781.41,6317048.74,4256094.32,377985.81,1411369.24,265941.37,114380,10258.62,0.01,31402.34,,109900.4,2063.6,3594.41
07-04-2023,3386568.25,3386555.37,12.88,1349530.5,100.67,,42.5,804493.24,9088.89,51388.05,484417.14,1628167.79,6364266.84,4240266.02,382446.55,1412798.99,323359.14,122394,11506.05,0,74997.34,,114461.74,2063.61,3332.15
31-03-2023,3348244.67,3348235.24,9.43,1354217.22,5000.93,,42.49,868939.67,8100.09,53437.21,418696.83,1642294.35,6344756.24,4216195,371499.55,1406422.89,390941.64,48677,791.72,,112731.34,,228741.58,2063.6,59761.63
24-03-2023,3350424.85,3350411.76,13,1340652.89,100.41,,43,809907.42,7331.81,50553.89,472716.37,1627192.92,6318270.28,4231414.55,375117.31,1405520.93,284313.81,0.01,7624.63,0.1,165084.7,,111604.36,2063.6,19840.7
17-03-2023,3342300.6,3342288.07,12.52,1365083.86,100.41,,42,835041.94,7436.33,50442.8,472020.38,1573416.07,6280801.02,4197882.31,364051.33,1401470.16,297057.85,,8188.75,0,179259.7,,109609.4,2063.6,18275.77
10-03-2023,3343559.93,3343547.07,12.86,1330339.89,100,,43,810702.52,7326.22,50166.5,462001.65,1463131.23,6137030.87,4087007.45,343960.76,1395731.79,290736.18,,735.73,0.01,177195.7,,112804.74,2063.6,17531.1
03-03-2023,3315763.54,3315748.15,14.9,1314255.77,100.65,,42,837781.82,7551.96,50259.9,418519.45,1454931.35,6084951.11,4103421.76,344595.35,1396986.02,220332.31,,14076.8,0.1,94173.7,,112081.7,2063.6,17552.18
24-02-2023,3301616,3301605.38,10.62,1320222.9,100.51,,43,797985.78,7320.04,49510.61,465262.96,1509502.21,6131340.16,4131981.46,345483.53,1397647.67,236043.3,,9514.84,0.02,109025.66,,117502.78,2063.61,18120.81
17-02-2023,3300554.84,3300544.09,10.75,1352796.83,100,,42,831514.78,7402.83,49781.49,463955.73,1518294.55,6171647.04,4137519.79,346376.35,1399246.65,268850.4,,12425.25,0.01,144759.66,,111665.48,2063.6,17590.26
10-02-2023,3294736.9,3294724.87,12.03,1339872.22,100.3,,42.95,805397.54,7810.66,49029.6,477491.17,1547847.27,6182455.99,4158356.91,353627.21,1401124.29,249768.19,,2401.21,0,145179.66,,102187.31,2063.6,17515.8
03-02-2023,3267962.03,3267946.6,15.43,1324990.53,100.21,,42.01,835572.44,7727.25,49135.34,432413.28,1586206.73,6179159.75,4183608.58,358335.02,1408173.64,209578.6,,20732.21,0,94975.66,,93870.72,2063.6,17400.32
27-01-2023,3262010.38,3261991.76,18.62,1374659.42,100.82,,42.4,813572.82,8591.96,48790.79,503560.64,1543822.86,6180492.44,4178023.1,358941.82,1402174.3,221913.21,,16744.51,0.01,121621.85,,83546.84,2063.6,17376.42
20-01-2023,3249131.63,3249112.47,19.16,1341640.26,100.83,,42.47,861612.19,8451.76,49171.39,422261.61,1517021.49,6107793.37,4136211.67,354645.71,1406636.36,191125.53,,19058.18,0.01,96400.85,,75666.48,2063.6,17110.52
13-01-2023,3252069.58,3252059.17,10.41,1344611.41,100.69,,42.46,800904.08,8317.48,49297.14,485949.56,1515004.39,6111685.38,4140095.59,348886.57,1410639.06,192942.89,,16688.35,0,95936.85,,80317.68,2063.6,17057.68
06-01-2023,3225342.39,3225329,13.39,1399746.21,100.01,,42.49,830147.85,9054.92,48825.37,511575.58,1496016.7,6121105.3,4135150.49,345658.09,1405196.6,216336.11,,17380.41,0.02,96722.85,,102232.83,2063.6,16700.43
30-12-2022,3203066.08,3203051.44,14.64,1439225.23,100.45,,42.44,841611.96,8647.97,49517.17,539305.24,1506374.56,6148665.87,4149399.34,341826.66,1407281.11,231500.95,,4450.12,0.1,127472,0.01,99578.72,2064,16594.32
23-12-2022,3213097.46,3213085.94,11.52,1405052.49,100.98,,42.46,812493.28,7030.63,48653.08,536732.06,1511823.28,6129973.07,4158313.15,339491.8,1406857.37,206115.54,,9668.88,0.01,96420.53,0.01,100026.11,2063.6,17131.63
16-12-2022,3212057.8,3212045.29,12.65,1413239.2,100.31,,42.48,810927.1,7610.61,48475.88,546082.82,1523024.5,6148321.51,4169516.86,336281.99,1409917.73,213945.31,,12051.88,0,115422.53,35.35,86435.55,2063.6,16596.02
09-12-2022,3215202.75,3215190.62,12.14,1401596.18,100.07,,42,779474.5,7178.74,48470.27,566330.59,1495107.92,6111907.31,4143564.09,335094.46,1412085.26,202584.27,,17351.29,0.01,94324.53,35.35,90873.09,2063.5,16515.64
02-12-2022,3192621.85,3192609.19,12.66,1407314.93,100.01,,42.1,806897.65,7519.89,48570.28,544185,1450643.59,6050580.46,4069868.39,333606,1421337.87,207344.42,,12340.45,0.1,95306.53,35.35,99662,2063.6,16360.27
25-11-2022,3188476.13,3188464.02,12.11,1361808.56,100.94,,42.46,808841.28,7400.56,48311.09,497112.23,1417253.39,5967538.08,4009485.31,326282.05,1418507.14,192613.47,,2944.49,0.4,96669.16,35.18,92964.24,2064,18586.91
18-11-2022,3189226.84,3189213.68,13.16,1342993.58,100.19,,42.49,814570.36,7350.15,48010.14,472920.25,1394821.68,5927042.1,3985108.34,326887.23,1417415.58,177291.35,,5683,0.4,97533.16,35,74039.79,2063.6,18276.22
11-11-2022,3193519.24,3193506.14,13.1,1335424.74,100.91,,42.48,784970.96,7621.42,47740.2,494948.75,1324925.29,5853869.27,3925730.98,320785.81,1416814.21,170250.41,,3728.45,4576.06,94649.16,35.18,67261.56,2063.6,18224.26
04-11-2022,3183357.98,3183347.84,10.14,1360878.06,100.38,,42.45,801545.57,7875.19,47622.81,503691.67,1279204.94,5823440.98,3908167.92,305554.92,1404946.16,184517.22,,12459.72,4576,94857.16,35.18,72589.16,2064,18191.1
28-10-2022,3181748.16,3181735.49,13.12,1348274.7,100.59,,42.46,781813.59,7784.3,47972.63,510561.13,1327741.2,5857764.06,3909917.07,311419.25,1411143.93,203311.06,,2185.57,4554.01,115871,35,80665.48,2063.6,19909.14
21-10-2022,3189324.61,3189311.29,13.33,1402996.2,100.98,,42.46,793425.43,7826.76,49196.59,552403.99,1258015.8,5850336.61,3872340.55,307637.95,1405888.02,243164.22,,5091.91,4554,145382,35.01,88101.3,2063.61,19242.26
14-10-2022,3158755.64,3158741.8,13.84,1405133.83,100.15,,42.45,796520.92,7899.47,47764.42,552806.41,1270106.69,5833996.16,3886862.43,308472.38,1405117.81,212294.42,,7836.09,4554.02,107606,35.01,92263.3,2063.6,19185.53
07-10-2022,3157061.95,3157049.96,11.99,1404529.5,100.65,,42.47,784890.11,7499.21,47764.42,564232.63,1296638.09,5858228.64,3908484.97,320699.69,1407650.46,200419.65,,10838.62,4554,95884,35.01,89108.02,2063.6,18910.26
30-09-2022,3129329.37,3129317.03,12.3,1457196.7,100,,42.46,844912.89,8247.39,48125.68,555768.28,1296275.48,5882802.12,3873327.55,305963.67,1413754.79,218765.18,,5610.56,4554.01,112520.55,35,96045.06,2064,68927.31
23-09-2022,3138295.14,3138282.37,13,1469092.03,101.46,,42.49,767170.74,7741.6,47637.93,646397.81,1230814,5838200.24,3890950.11,306807.02,1412048.54,217068.63,,6515.22,4534.43,103965.16,0.1,102053.72,2063.6,9262.44
16-09-2022,3149974.01,3149963.28,10.73,1474989.24,100,,42.45,771796.08,8059.92,47612.61,647378.17,1220705.41,5845668.64,3892655.81,304490.74,1422033.1,215468.18,,6177.56,4534.4,107717.16,0.01,97039.04,2063.6,8957.2
09-09-2022,3165163.21,3165150.6,12.6,1460049.05,101,,42.37,779186.21,7741.16,47271.58,625706.74,1262073.77,5887286.02,3922770.75,307563.45,1432148.62,213898.55,,15913.66,4534.42,96337.16,0.1,97113.2,2063.61,8841.14
02-09-2022,3153408.84,3153398.1,10.74,1485944.72,100.27,,42.49,799726.41,7715.96,47689.15,630670.45,1261541.46,5900895.02,3953177.81,305653.74,1429512.72,202321.91,,8775.94,4534.43,96364.16,0.1,92647.28,2064,8165.34
26-08-2022,3154440.42,3154427.66,12.76,1496094.92,100.86,,42.46,764113.62,7733.59,47326.12,676778.26,1313445.24,5963980.58,4008542.19,316599,1432148.78,195769.73,,4810.59,9707.17,98308.18,0.01,82943.78,2064,8857.29
19-08-2022,3168848.79,3168838.33,10.46,1493989.26,100.96,,42.47,813942.71,7897.51,47378.13,624627.49,1316958.25,5979796.31,4024680.08,318410.34,1436427.36,189633.03,,7689.29,9707.15,95955.18,0.1,76281.32,2063.6,8581.97
12-08-2022,3185364.07,3185355,9,1478675.91,100,,42.47,809847.64,8133.75,48996.05,611556,1357351.73,6021392.66,4064529.64,323525,1437096.59,185665.83,,6142.48,9707.17,97060.18,,72756,2063.6,8511.25
05-08-2022,3166395.58,3166384.95,10.63,1525598.36,101,,42.46,801142.24,7663.82,47596.83,669052,1339699.87,6031693.58,4066747.2,319613.13,1436216.64,198780.81,,11291.64,9707,95569.18,,82213,2063.61,8272
29-07-2022,3156113.67,3156104,10.01,1543010.44,100.79,,42.47,834456.52,8139.92,49448.61,650822.13,1336038.78,6035162.5,4079284.11,314273.7,1437623.71,193753.21,,6083.41,9668.06,94387,,83614.74,2063.6,8164.17
22-07-2022,3175278.51,3175268.97,9.54,1568546.34,100.3,,42.47,754119.45,7791.26,47432.55,759060.32,1320658.78,6064483.64,4104131.91,307766,1434394.24,208421.86,,12688.2,14857.47,109704,,71172.19,2063.6,7706.03
15-07-2022,3187370.69,3187360.32,10.37,1591628.55,100.57,,42.46,795474.35,8101.87,47933.35,739975.96,1285485.11,6064484.35,4112924.49,306415.28,1434626.8,200854.15,,17760.3,14857.47,95337,,72899.38,2063.6,7600.03
08-07-2022,3196531.16,3196521.45,9.7,1632175.27,100.11,,42.5,757839.39,7811.77,47530.33,818851.17,1275026.27,6103732.7,4133980.52,310699.08,1436101.44,213364.26,,17624.18,14857.47,94618,,86264.61,2063.6,7523.8
01-07-2022,3173680.52,3173669.56,10.96,1677967.32,100.52,,42.46,793717.37,8758.94,48214.54,827133.48,1283483.27,6135131.1,4168890.68,319054.81,1434836.22,203021.6,,12424.11,14857.47,94828.17,,80911.85,2063.6,7264.19
24-06-2022,3189167.16,3189152.39,14.77,1694383.05,100.91,,42.45,776520.84,8014.51,47460.84,862243.5,1258297.44,6141847.68,4172478.52,320594.15,1433087.02,206531.68,,8618.25,14800.86,94513.68,,88598.89,2063.6,7092.71
17-06-2022,3198510.85,3198494.93,15.94,1692618.44,100.49,,42.48,800141.51,8589.07,47352.38,836392.51,1213854.52,6104983.81,4141209.73,316922.22,1426161.49,272343.35,0,7868.77,23166.7,94301.68,,147006.19,2063.6,6277.86
10-06-2022,3210136.16,3210124.2,11.96,1667367.67,100.5,,42.48,757878.85,7883.59,47113.01,854349.23,1245404.57,6122908.31,4171416.37,318035.71,1428226.36,243851.78,0,5404.28,23166.71,94294.68,,120986.1,2063.6,6260.5
03-06-2022,3195033.74,3195019.46,14.29,1684924.02,100.42,,42.46,799045.92,8510.65,47395.72,829828.85,1269459.54,6149417.3,4192615.32,316976.24,1431127.02,253098.29,0,11372.31,23167,94841.68,,123717.3,2063.61,6121.58
27-05-2022,3191150.26,3191136.27,13.99,1681709.46,100.08,,42,761735.76,8095.28,47486.13,864250.21,1282215.41,6155076.37,4193121.11,317465.96,1439378.73,196523.49,0,10723.2,23083.74,94367.9,,68348.64,2063.61,6523.56
20-05-2022,3197851.84,3197839.72,12.12,1678847.18,100.68,,42.4,810294.71,8551.3,44654.05,815204.04,1254242.84,6130941.91,4166988.04,316884.54,1440458.51,256840.58,0.1,8503.54,23084,95275.9,,129977.03,2063.61,6090.05
13-05-2022,3214964.51,3214955.38,9.13,1641228.68,100.97,,42.46,704062.69,7487.64,43927.51,885607.4,1246750.24,6102943.44,4129333.44,314317.94,1444693.3,268418.04,0,13872.78,23083.6,94514.9,,136946.75,2063.6,5984.89
06-05-2022,3204206.87,3204195.22,12,1655529.66,100.03,,42,706379.69,7696.1,42494.93,898816.9,1221936.23,6081672.87,4108350.5,320940.26,1436943.57,271568.34,0.01,20745.82,23083.74,94331.9,,133406.87,2063.61,5654.94
29-04-2022,3182334.31,3182321.37,12.94,1654833.35,100.45,,42.47,740234.22,7650.31,42559.11,864246.79,1237355,6074522.31,4098553.67,317972.43,1462692.15,187500.71,0.01,4379.68,23010.1,94306,,65804.92,2063.61,5739.58
22-04-2022,3181398.27,3181381.42,16.85,1647280.08,100.57,,42.6,684948.57,7832.08,42568.32,911787.94,1265376.09,6094054.34,4110459.76,327120.4,1463103.96,244364.89,0.01,2698.31,23010.1,94388,,124268.47,2063.61,4726
15-04-2022,3172833.45,3172814.99,18,1705269.13,100.53,,42.49,706313.39,7461.89,42961.85,948388.98,1273277.62,6151380.1,4115173.21,328649.25,1460711.51,308406.69,33892,4676.53,23010.1,98638,,148190.06,2063.61,4619.7
08-04-2022,3148119.27,3148104.33,15,1692609.61,100.44,,42.47,673527.98,8658.97,42614.83,967664.93,1268519.29,6109248,4106754.22,322691.84,1469936.9,273310.23,0.01,4183.58,23010.1,94281,,151835.54,2063.6,4557.78
01-04-2022,3105720.56,3105703.49,17.07,1733547.42,100,,42.48,748612.42,7633.89,46473.25,930685.38,1301574.92,6140843.07,4113435.96,323596.28,1488754,208559.47,,2384.18,23010.1,94933.75,,88231.44,2063.6,4433.76
25-03-2022,3107651.9,3107636.51,15.39,1794574.39,100.6,,42,683437.05,7122.52,41710.22,1062162,1359253.99,6261480.25,4222780,329561.68,1488978,200715.27,,670.4,24927.43,94299.27,,80818.17,2064,17382
18-03-2022,3097456.59,3097442.8,13.79,1822366.75,100.83,,43,712361.25,7199.12,41740.93,1060921.62,1334904,6254726.84,4225996.88,318585.75,1490817.46,276143.48,,3342.79,24927.43,97167.27,,150705.99,2064,15034.31
11-03-2022,3087966.14,3087948.64,17.5,1823959.63,100.84,,42,669082.9,6801.66,41446.77,1106485.47,1397879.21,6309805.48,4271164.4,335721.33,1486765.72,272341.78,,6209.46,24927.43,95185.27,,146019.61,2063.61,14720.11
04-03-2022,3064963.24,3064945.57,17.67,1903898.31,100.96,,42.48,710852.66,7270.16,41402.08,1144229.97,1385171.7,6354033.25,4332273.35,322283.51,1489980.63,262751.17,,3209.1,24927.43,95531.27,,139083.37,2063.61,14184.32
25-02-2022,3052633.78,3052619.75,14.03,1911791.53,100,,43,664473.09,6900.27,40863.17,1199412,1333411.7,6297836.15,4279276.23,319800.07,1497536.68,185290.67,,186.31,24852.56,96123.26,,64128.54,2063.61,13869.2
18-02-2022,3049390.98,3049373.8,17.18,1913736.9,100.59,,42.47,702886.25,7636.94,41297.91,1161772.74,1308371.46,6271499.34,4260686.04,309913.71,1501529.41,244170.57,,4065.21,24852.56,95015.26,,120237.54,2063.61,13216.43
11-02-2022,3046164.5,3046152.25,12.25,1898742.73,100,,42,645966.68,7043.74,41355.99,1204234.31,1333336.44,6278244.56,4292287.27,303426.96,1501153.41,203377.99,,8872.31,24852.56,95159.26,,74493.86,2063.61,13143.91
04-02-2022,3025733.19,3025718.11,15.08,1909969.7,100.75,,42.46,689301.93,7356.36,40779.75,1172388.46,1288248.54,6223951.22,4271749.8,293404.77,1484605.45,188970.67,,8417.65,24852.56,94793.26,,60907.2,2063.61,13572.18
28-01-2022,3004619.21,3004603.58,15.64,1929290.14,100,,42.1,681336.44,7559.65,40446.61,1199805.34,1300073.41,6233984.03,4276308.5,296461.3,1495080.74,150987.15,,716.48,24769.66,94286,,31215.01,2063.61,13083
21-01-2022,3009004.39,3008988.76,16,1985921.36,101,,42.46,658093.79,6939.41,41343.85,1279400.86,1306804.07,6301729.44,4265100.51,300149.3,1500422.47,244956.05,,2899.01,24769.67,169843,,47444.37,2063.61,12030.08
14-01-2022,3006165.39,3006151.02,14,1914602.37,100.65,,42.46,683105,7399.92,40700.47,1183253.88,1308879.37,6229647.39,4257950.75,294839,1505350.14,178484.54,,13974.8,24770,94732,,45007.74,2064,11924.95
07-01-2022,2989914.05,2989897.57,16,1969320.29,100.45,,42.46,644326.15,7035.65,41027.51,1276788.07,1289985.64,6249220.18,4255379.11,290171.21,1507936.23,231842.72,,13016.01,24769.66,94322.93,0.01,99734.1,2063.61,11656.03
31-12-2021,2959249.98,2959237,13,1991453.42,100.46,,42.46,716432.27,7631.46,40764.73,1226482.05,1313544.81,6264248.28,4258097.18,292779.16,1519508.5,180239.18,,6676.76,24769.66,102488.93,0.01,46303.82,2063.6,11561.31
24-12-2021,2968513.29,2968499.65,13.65,2023248.8,101,,42.45,649876.88,6967.65,40406.45,1325854.38,1356332.55,6348094.29,4313100.5,295562.27,1523728.36,276305.64,,5187.52,24696.42,98265.45,0,148156.25,2063.61,11373.72
17-12-2021,2970953.5,2970938.11,15,2032848.28,100,,42.44,693729.81,7818.66,39756.21,1291401.15,1423006.38,6426808.33,4379453.48,298091.69,1532613.96,280680.55,,13574.18,20296.99,94213.45,0.1,152595.83,2063.61,10164.72
10-12-2021,2973120.6,2973107.87,13,2036766.32,100.46,,42.45,645865.79,7072.1,40911.06,1342774.46,1389760.17,6399647.08,4365756,293134.44,1536788.09,258924.13,,10530.88,20297,93941.45,0.1,134154.7,2063.6,10019.93
03-12-2021,2956671.94,2956654.47,17.48,2035493.2,100.43,,42.46,684594.38,7541.34,40370.87,1302843.73,1352182.24,6344347.37,4333114.77,288595.26,1537677.91,224059.57,,7758.06,20296.99,93941.45,0.1,102062.97,2064,9829.5
26-11-2021,2955770.09,2955756.6,13,2032714.03,101,,42.5,656663.28,6863.39,40841.7,1328202.15,1346388.35,6334871.9,4331361.94,290792.53,1542768.1,158430.66,,459.59,20231.23,93676.79,0.01,44063.04,2063.6,9455.37
19-11-2021,2961043.62,2961030.22,13.4,2062380.84,100.31,,42.44,683603.8,7149.67,40808.33,1330676.29,1332116.7,6355541.16,4304053.49,300064.57,1545839.39,253544.26,,8630.72,21975.67,101927.79,0.01,121010.07,2063.61,9192.55
12-11-2021,2965660.61,2965645.91,15,2054708.42,101,,42.47,633541.79,6869.05,40554.08,1373600.03,1333123.36,6353491.98,4311235.36,299550.71,1543909.6,249380.24,,10350.2,21975.67,93281.79,0.01,123772.57,2064,9200.42
05-11-2021,2961594.53,2961581.06,13.47,2055528.19,100,,42.11,670135.27,7106.25,40952.48,1337192.08,1341722.65,6358845.92,4327936.01,288746.26,1543423.41,248799.33,,7634.63,21975.67,96985.79,0.1,122203.13,2063.6,8940.64
29-10-2021,2917706.59,2917688.94,17.65,2106097.26,100.07,,42.48,663314.11,7271.77,40188.64,1395180.19,1377511.51,6401315.74,4359153.12,292140.82,1544055.6,195197.51,,1965.9,21901.97,93597,0.1,77732.54,2063.61,8705
22-10-2021,2917716.33,2917699.88,16.45,2103570.11,100.79,,42.49,638588.93,6821.67,40163.79,1417852.45,1376360.7,6397647.15,4348842.9,287853.72,1556229.91,268628.08,,4801.57,21901.97,93603,0.01,148321.53,2063.6,8153.12
15-10-2021,2925263.08,2925247.49,15.59,2108477.07,100.18,,42.46,671428.75,6932.69,40802.4,1389170.59,1406383.61,6440123.76,4377785.09,290388.67,1569824.55,259432.5,,8296.18,21901.97,94187,0.01,135047.34,2063.61,8116.43
08-10-2021,2914148.3,2914133.31,14.99,2109535.85,100.67,,42.46,637545.1,7023.98,41021.18,1423802.46,1377161.24,6400845.39,4353135.72,285045.64,1569721.9,237134.37,,9800.09,21901.97,94399.47,0.01,111032.83,2063.7,8073.99
01-10-2021,2890275.51,2890264.67,11,2110694.55,100.03,,42.45,643951.58,7140.07,40834.54,1418625.88,1325320.39,6326290.45,4291335.19,278316.39,1574185.97,211689.3,,14498.48,21901.97,93004.47,0.01,82284.38,2063.6,7705.56
24-09-2021,2897829.41,2897814.71,15,2097054.03,100.59,,42.45,638826.02,7013.85,41534.79,1409536.33,1317714.53,6312598.41,4279543.76,275987.59,1576829.23,170648.56,,7976.22,21829.55,92381.81,35.03,48425.95,2063.61,7525.88
17-09-2021,2911543.22,2911531.53,11.69,2080854.9,101,,42.46,676406.85,6901.72,41857,1355545.88,1312247.32,6304645.22,4275091.69,272699.6,1579592.85,203310.24,,13300.44,21829.5,92397.81,34.9,75747.59,2064,7232.35
10-09-2021,2923877.61,2923864.66,12.95,2079517.03,100.34,,42.47,631651.59,11208.42,40500.2,1396014.01,1324460.58,6327855.22,4284554.39,276989.51,1580101.68,223262.83,,12260.03,21829.55,92419.81,35.03,96718.41,2063.6,6714.01
03-09-2021,2911897.43,2911884.84,12.6,2083415.2,100.24,,42.46,662290.67,7106.22,40294.38,1373581.24,1304938.54,6300251.43,4261164.16,278052.61,1581512.28,210764.91,,10549.55,21829.55,91879.81,35.03,86470.97,2063.6,6600.69
27-08-2021,2916751.72,2916736.64,15.08,2011954.76,100.95,,42.47,641437.49,6681.95,40970.5,1322721.4,1318099.52,6246806.22,4240580.4,275931.68,1575132.47,146777.71,,3080.49,16772,91806.33,35,35083.89,2063.6,6320.23
20-08-2021,2926676.07,2926662.11,13.9,1993740.21,100.13,,42.46,677255.5,7287.17,39606.5,1269448.44,1349702.17,6270118.07,4290192.69,277055.68,1546749.98,171241.44,,9992.29,16772,91804.33,,52672.82,2064,5834.26
13-08-2021,2933092.21,2933072.07,20.14,2001150.3,100.9,,42.47,672481.48,7184.16,41587.77,1279753.53,1349879.21,6284121.21,4308315.21,269831.12,1543943,183005.72,,10175.42,16771.97,91750.33,,64308,2063.61,5800.05
06-08-2021,2926869.64,2926858.42,11,1966374.83,100.66,,42.47,670410.99,7624.45,39281.11,1248915.14,1361944.45,6255189,4313948.45,274893.88,1514919.61,165623.4,,7251.85,16772,91620.33,,49979.22,2063.6,5412.43
30-07-2021,2919540.52,2919525,15,1959068,100,,42,674997,7455,40759,1235715,1383256,6261866,4315617.54,280086,1515963,142642,,836,16731,91796,,33279,2063.6,5495.28
23-07-2021,2941027.04,2941014.61,12,1877568.23,100.99,,42.49,626624.21,6903.12,40461.22,1203436.2,1368492.49,6187087.5,4253682.85,274564.62,1517431.03,157144.6,,1180.72,11731.16,91559,,52673.72,2064,5152.8
